YEAR,Region,Country,LOC,Block,HYBRID1,Pre,Commercial name,Family relatedness,density,USDA_GROUP,mean_yield,Comment,NEW LOC,NEW Block,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Hi N,1,EQ2942,EQ2942,EQ2942,Female Group 24,110,CLAY,14.94090909,,SCZ1-Zehun,HiN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Hi N,1,EQ3472,EQ3472,EQ3472,Female Group 30,65,CLAY,14.21851852,,SCZ1-Zehun,HiN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Hi N,1,EQ3472,EQ3472,EQ3472,Female Group 30,95,CLAY,16.116,,SCZ1-Zehun,HiN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Hi N,1,EQ3472,EQ3472,EQ3472,Female Group 30,110,CLAY,16.41034483,,SCZ1-Zehun,HiN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Hi N,1,EQ3472,EQ3472,EQ3472,Female Group 30,125,CLAY,15.68214286,,SCZ1-Zehun,HiN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Hi N,1,EQ3578,EQ3578,EQ3578,Female Group 21,80,CLAY,14.26296296,,SCZ1-Zehun,HiN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Hi N,1,EQ3578,EQ3578,EQ3578,Female Group 21,95,CLAY,14.82962963,,SCZ1-Zehun,HiN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Hi N,1,EQ3578,EQ3578,EQ3578,Female Group 21,110,CLAY,15.18214286,,SCZ1-Zehun,HiN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Hi N,1,EQ3578,EQ3578,EQ3578,Female Group 21,125,CLAY,16.45185185,,SCZ1-Zehun,HiN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Hi N,1,MALLORY,MALLORY,MALLORY,,95,CLAY,13.75,,SCZ1-Zehun,HiN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Hi N,1,MALLORY,MALLORY,MALLORY,,125,CLAY,13.48181818,,SCZ1-Zehun,HiN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Lo N,2,DKC2931,EL3023,DKC2931,Female Group 25,80,CLAY,13.18461538,,SCZ1-Zehun,LoN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Lo N,2,DKC2931,EL3023,DKC2931,Female Group 25,95,CLAY,13.96428571,,SCZ1-Zehun,LoN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Lo N,2,DKC2931,EL3023,DKC2931,Female Group 25,110,CLAY,14.56818182,,SCZ1-Zehun,LoN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Lo N,2,DKC2931,EL3023,DKC2931,Female Group 25,125,CLAY,14.67916667,,SCZ1-Zehun,LoN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Lo N,2,DKC2963,EP2933XPY1,DKC2963,Female Group 27,65,CLAY,10.75714286,,SCZ1-Zehun,LoN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Lo N,2,DKC2963,EP2933XPY1,DKC2963,Female Group 27,80,CLAY,12.54,,SCZ1-Zehun,LoN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Lo N,2,DKC2963,EP2933XPY1,DKC2963,Female Group 27,110,CLAY,13.64814815,,SCZ1-Zehun,LoN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Lo N,2,DKC2963,EP2933XPY1,DKC2963,Female Group 27,125,CLAY,13.60714286,,SCZ1-Zehun,LoN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Lo N,2,DKC3142,EM3029,DKC3142,Female Group 29,65,CLAY,14.30588235,,SCZ1-Zehun,LoN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Lo N,2,DKC3142,EM3029,DKC3142,Female Group 29,80,CLAY,11.38333333,,SCZ1-Zehun,LoN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Lo N,2,DKC3142,EM3029,DKC3142,Female Group 29,95,CLAY,12.02173913,,SCZ1-Zehun,LoN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Lo N,2,DKC3142,EM3029,DKC3142,Female Group 29,110,CLAY,12.03928571,,SCZ1-Zehun,LoN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Lo N,2,DKC3253,EN3131,DKC3253,Female Group 23,80,CLAY,11.56551724,,SCZ1-Zehun,LoN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Lo N,2,DKC3253,EN3131,DKC3253,Female Group 23,125,CLAY,14.75333333,,SCZ1-Zehun,LoN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Lo N,2,DKC3341,EM3349,DKC3341,Female Group 33,125,CLAY,14.355,,SCZ1-Zehun,LoN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Lo N,2,DKC3352,EN3130,DKC3352,Female Group 20,80,CLAY,12.08,,SCZ1-Zehun,LoN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Lo N,2,DKC3352,EN3130,DKC3352,Female Group 20,95,CLAY,12.92666667,,SCZ1-Zehun,LoN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Lo N,2,DKC3352,EN3130,DKC3352,Female Group 20,110,CLAY,14.26451613,,SCZ1-Zehun,LoN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Lo N,2,DKC3352,EN3130,DKC3352,Female Group 20,125,CLAY,13.003125,,SCZ1-Zehun,LoN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Lo N,2,DKC3360,EP3626,DKC3360,Female Group 34,65,CLAY,12.2,,SCZ1-Zehun,LoN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Lo N,2,DKC3360,EP3626,DKC3360,Female Group 34,80,CLAY,13.55806452,,SCZ1-Zehun,LoN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Lo N,2,DKC3360,EP3626,DKC3360,Female Group 34,95,CLAY,15.05185185,,SCZ1-Zehun,LoN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Lo N,2,DKC3360,EP3626,DKC3360,Female Group 34,110,CLAY,15.85806452,,SCZ1-Zehun,LoN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Lo N,2,DKC3360,EP3626,DKC3360,Female Group 34,125,CLAY,15.69354839,,SCZ1-Zehun,LoN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Lo N,2,DKC3560,EP3560,DKC3560,Female Group 19,65,CLAY,10.55,,SCZ1-Zehun,LoN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Lo N,2,DKC3560,EP3560,DKC3560,Female Group 19,95,CLAY,13.32,,SCZ1-Zehun,LoN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Lo N,2,DKC3560,EP3560,DKC3560,Female Group 19,110,CLAY,14.47,,SCZ1-Zehun,LoN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Lo N,2,DKC3560,EP3560,DKC3560,Female Group 19,125,CLAY,14.690625,,SCZ1-Zehun,LoN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Lo N,2,DKC3561,EP3561,DKC3561,Female Group 20,65,CLAY,12.0625,,SCZ1-Zehun,LoN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Lo N,2,DKC3561,EP3561,DKC3561,Female Group 20,95,CLAY,12.63448276,,SCZ1-Zehun,LoN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Lo N,2,DKC3568,EP3565,DKC3568,Female Group 28,65,CLAY,12.34615385,,SCZ1-Zehun,LoN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Lo N,2,DKC3568,EP3565,DKC3568,Female Group 28,80,CLAY,12.94,,SCZ1-Zehun,LoN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Lo N,2,DKC3568,EP3565,DKC3568,Female Group 28,95,CLAY,12.17741935,,SCZ1-Zehun,LoN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Lo N,2,DKC3568,EP3565,DKC3568,Female Group 28,110,CLAY,12.92962963,,SCZ1-Zehun,LoN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Lo N,2,DKC3568,EP3565,DKC3568,Female Group 28,125,CLAY,13.42258065,,SCZ1-Zehun,LoN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Lo N,2,DKC3569,EP3562,DKC3569,Female Group 22,65,CLAY,12.63103448,,SCZ1-Zehun,LoN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Lo N,2,DKC3569,EP3562,DKC3569,Female Group 22,80,CLAY,13.71290323,,SCZ1-Zehun,LoN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Lo N,2,DKC3640,EM3616,DKC3640,Female Group 26,65,CLAY,11.36129032,,SCZ1-Zehun,LoN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Lo N,2,DKC3640,EM3616,DKC3640,Female Group 26,80,CLAY,11.61818182,,SCZ1-Zehun,LoN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Lo N,2,DKC3640,EM3616,DKC3640,Female Group 26,95,CLAY,14.47916667,,SCZ1-Zehun,LoN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Lo N,2,DKC3640,EM3616,DKC3640,Female Group 26,110,CLAY,13.94137931,,SCZ1-Zehun,LoN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Lo N,2,EQ2942,EQ2942,EQ2942,Female Group 24,65,CLAY,12.98888889,,SCZ1-Zehun,LoN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Lo N,2,EQ2942,EQ2942,EQ2942,Female Group 24,80,CLAY,13.5962963,,SCZ1-Zehun,LoN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Lo N,2,EQ2942,EQ2942,EQ2942,Female Group 24,95,CLAY,13.51785714,,SCZ1-Zehun,LoN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Lo N,2,EQ2942,EQ2942,EQ2942,Female Group 24,110,CLAY,14.68,,SCZ1-Zehun,LoN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Lo N,2,EQ2942,EQ2942,EQ2942,Female Group 24,125,CLAY,15.35862069,,SCZ1-Zehun,LoN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Lo N,2,EQ3472,EQ3472,EQ3472,Female Group 30,65,CLAY,13.15,,SCZ1-Zehun,LoN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Lo N,2,EQ3472,EQ3472,EQ3472,Female Group 30,80,CLAY,14.4375,,SCZ1-Zehun,LoN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Lo N,2,EQ3472,EQ3472,EQ3472,Female Group 30,95,CLAY,14.08928571,,SCZ1-Zehun,LoN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Lo N,2,EQ3472,EQ3472,EQ3472,Female Group 30,125,CLAY,16.37586207,,SCZ1-Zehun,LoN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Lo N,2,EQ3578,EQ3578,EQ3578,Female Group 21,65,CLAY,13.75769231,,SCZ1-Zehun,LoN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Lo N,2,EQ3578,EQ3578,EQ3578,Female Group 21,80,CLAY,14.94074074,,SCZ1-Zehun,LoN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Lo N,2,EQ3578,EQ3578,EQ3578,Female Group 21,110,CLAY,17.27037037,,SCZ1-Zehun,LoN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Lo N,2,EQ3578,EQ3578,EQ3578,Female Group 21,125,CLAY,16.66333333,,SCZ1-Zehun,LoN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Lo N,2,ES METRONOM,ES METRONOM,ES METRONOM,,110,CLAY,14.26153846,,SCZ1-Zehun,LoN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Lo N,2,ES METRONOM,ES METRONOM,ES METRONOM,,125,CLAY,14.76190476,,SCZ1-Zehun,LoN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Lo N,2,MALLORY,MALLORY,MALLORY,,110,CLAY,13.86153846,,SCZ1-Zehun,LoN,,,,,
2016,Silage,Czech Republic,SCZ1-Zehun Lo N,2,MALLORY,MALLORY,MALLORY,,125,CLAY,13.42857143,,SCZ1-Zehun,LoN,,,,,
2016,Silage,France,SFR3_Treffendel Hi N,2,DKC2931,EL3023,DKC2931,Female Group 25,65,SILT,18.41666667,,SFR3_Treffendel,HiN1,,,,,
2016,Silage,France,SFR3_Treffendel Hi N,2,DKC2931,EL3023,DKC2931,Female Group 25,95,SILT,17.72307692,,SFR3_Treffendel,HiN1,,,,,
2016,Silage,France,SFR3_Treffendel Hi N,2,DKC2931,EL3023,DKC2931,Female Group 25,125,SILT,18.64545455,,SFR3_Treffendel,HiN1,,,,,
2016,Silage,France,SFR3_Treffendel Hi N,2,DKC2963,EP2933XPY1,DKC2963,Female Group 27,65,SILT,16.74375,,SFR3_Treffendel,HiN1,,,,,
2016,Silage,France,SFR3_Treffendel Hi N,2,DKC2963,EP2933XPY1,DKC2963,Female Group 27,95,SILT,17.27692308,,SFR3_Treffendel,HiN1,,,,,
2016,Silage,France,SFR3_Treffendel Hi N,2,DKC2963,EP2933XPY1,DKC2963,Female Group 27,110,SILT,18.81666667,,SFR3_Treffendel,HiN1,,,,,
2016,Silage,France,SFR3_Treffendel Hi N,2,DKC2963,EP2933XPY1,DKC2963,Female Group 27,125,SILT,18.3,,SFR3_Treffendel,HiN1,,,,,
2016,Silage,France,SFR3_Treffendel Hi N,2,DKC3142,EM3029,DKC3142,Female Group 29,65,SILT,16.06666667,,SFR3_Treffendel,HiN1,,,,,
2016,Silage,France,SFR3_Treffendel Hi N,2,DKC3142,EM3029,DKC3142,Female Group 29,80,SILT,16.72142857,,SFR3_Treffendel,HiN1,,,,,
2016,Silage,France,SFR3_Treffendel Hi N,2,DKC3142,EM3029,DKC3142,Female Group 29,95,SILT,16.19285714,,SFR3_Treffendel,HiN1,,,,,
2016,Silage,France,SFR3_Treffendel Hi N,2,DKC3142,EM3029,DKC3142,Female Group 29,110,SILT,17.425,,SFR3_Treffendel,HiN1,,,,,
2016,Silage,France,SFR3_Treffendel Hi N,2,DKC3253,EN3131,DKC3253,Female Group 23,80,SILT,15.80666667,,SFR3_Treffendel,HiN1,,,,,
2016,Silage,France,SFR3_Treffendel Hi N,2,DKC3253,EN3131,DKC3253,Female Group 23,95,SILT,15.15,,SFR3_Treffendel,HiN1,,,,,
2016,Silage,France,SFR3_Treffendel Hi N,2,DKC3253,EN3131,DKC3253,Female Group 23,125,SILT,14.98,,SFR3_Treffendel,HiN1,,,,,
2016,Silage,France,SFR3_Treffendel Hi N,2,DKC3341,EM3349,DKC3341,Female Group 33,95,SILT,17.93333333,,SFR3_Treffendel,HiN1,,,,,
2016,Silage,France,SFR3_Treffendel Hi N,2,DKC3341,EM3349,DKC3341,Female Group 33,125,SILT,19.22727273,,SFR3_Treffendel,HiN1,,,,,
2016,Silage,France,SFR3_Treffendel Hi N,2,DKC3352,EN3130,DKC3352,Female Group 20,65,SILT,15.85625,,SFR3_Treffendel,HiN1,,,,,
2016,Silage,France,SFR3_Treffendel Hi N,2,DKC3352,EN3130,DKC3352,Female Group 20,80,SILT,15.7625,,SFR3_Treffendel,HiN1,,,,,
2016,Silage,France,SFR3_Treffendel Hi N,2,DKC3360,EP3626,DKC3360,Female Group 34,65,SILT,15.6,,SFR3_Treffendel,HiN1,,,,,
2016,Silage,France,SFR3_Treffendel Hi N,2,DKC3360,EP3626,DKC3360,Female Group 34,80,SILT,15.16666667,,SFR3_Treffendel,HiN1,,,,,
2016,Silage,France,SFR3_Treffendel Hi N,2,DKC3360,EP3626,DKC3360,Female Group 34,95,SILT,17.89333333,,SFR3_Treffendel,HiN1,,,,,
2016,Silage,France,SFR3_Treffendel Hi N,2,DKC3360,EP3626,DKC3360,Female Group 34,125,SILT,16.58333333,,SFR3_Treffendel,HiN1,,,,,
2016,Silage,France,SFR3_Treffendel Hi N,2,EQ2942,EQ2942,EQ2942,Female Group 24,80,SILT,17.6375,,SFR3_Treffendel,HiN1,,,,,
2016,Silage,France,SFR3_Treffendel Hi N,2,EQ2942,EQ2942,EQ2942,Female Group 24,95,SILT,18.16,,SFR3_Treffendel,HiN1,,,,,
2016,Silage,France,SFR3_Treffendel Hi N,2,EQ2942,EQ2942,EQ2942,Female Group 24,110,SILT,18.33333333,,SFR3_Treffendel,HiN1,,,,,
2016,Silage,France,SFR3_Treffendel Hi N,2,EQ2942,EQ2942,EQ2942,Female Group 24,125,SILT,17.99166667,,SFR3_Treffendel,HiN1,,,,,
2016,Silage,France,SFR3_Treffendel Hi N,2,EQ3472,EQ3472,EQ3472,Female Group 30,65,SILT,16.325,,SFR3_Treffendel,HiN1,,,,,
2016,Silage,France,SFR3_Treffendel Hi N,2,EQ3472,EQ3472,EQ3472,Female Group 30,80,SILT,16.97333333,,SFR3_Treffendel,HiN1,,,,,
2016,Silage,France,SFR3_Treffendel Hi N,2,EQ3472,EQ3472,EQ3472,Female Group 30,95,SILT,15.53333333,,SFR3_Treffendel,HiN1,,,,,
2016,Silage,France,SFR3_Treffendel Hi N,3,DKC3561,EP3561,DKC3561,Female Group 20,65,SILT,14.47058824,,SFR3_Treffendel,HiN2,,,,,
2016,Silage,France,SFR3_Treffendel Hi N,3,DKC3561,EP3561,DKC3561,Female Group 20,110,SILT,13.96428571,,SFR3_Treffendel,HiN2,,,,,
2016,Silage,France,SFR3_Treffendel Hi N,3,DKC3561,EP3561,DKC3561,Female Group 20,125,SILT,13.84,,SFR3_Treffendel,HiN2,,,,,
2016,Silage,France,SFR3_Treffendel Hi N,3,DKC3568,EP3565,DKC3568,Female Group 28,65,SILT,17,,SFR3_Treffendel,HiN2,,,,,
2016,Silage,France,SFR3_Treffendel Hi N,3,DKC3568,EP3565,DKC3568,Female Group 28,95,SILT,18.00666667,,SFR3_Treffendel,HiN2,,,,,
2016,Silage,France,SFR3_Treffendel Hi N,3,DKC3568,EP3565,DKC3568,Female Group 28,110,SILT,17.29166667,,SFR3_Treffendel,HiN2,,,,,
2016,Silage,France,SFR3_Treffendel Hi N,3,DKC3568,EP3565,DKC3568,Female Group 28,125,SILT,18.46,,SFR3_Treffendel,HiN2,,,,,
2016,Silage,France,SFR3_Treffendel Hi N,3,DKC3569,EP3562,DKC3569,Female Group 22,65,SILT,15.35555556,,SFR3_Treffendel,HiN2,,,,,
2016,Silage,France,SFR3_Treffendel Hi N,3,DKC3569,EP3562,DKC3569,Female Group 22,80,SILT,15.77777778,,SFR3_Treffendel,HiN2,,,,,
2016,Silage,France,SFR3_Treffendel Hi N,3,DKC3569,EP3562,DKC3569,Female Group 22,95,SILT,16.68125,,SFR3_Treffendel,HiN2,,,,,
2016,Silage,France,SFR3_Treffendel Hi N,3,DKC3640,EM3616,DKC3640,Female Group 26,65,SILT,14.94375,,SFR3_Treffendel,HiN2,,,,,
2016,Silage,France,SFR3_Treffendel Hi N,3,DKC3640,EM3616,DKC3640,Female Group 26,95,SILT,14.43333333,,SFR3_Treffendel,HiN2,,,,,
2016,Silage,France,SFR3_Treffendel Hi N,3,DKC3640,EM3616,DKC3640,Female Group 26,110,SILT,14.95,,SFR3_Treffendel,HiN2,,,,,
2016,Silage,France,SFR3_Treffendel Hi N,3,DKC3640,EM3616,DKC3640,Female Group 26,125,SILT,15.44,,SFR3_Treffendel,HiN2,,,,,
2016,Silage,France,SFR3_Treffendel Hi N,3,EQ3578,EQ3578,EQ3578,Female Group 21,65,SILT,13.18235294,,SFR3_Treffendel,HiN2,,,,,
2016,Silage,France,SFR3_Treffendel Hi N,3,EQ3578,EQ3578,EQ3578,Female Group 21,80,SILT,14.46666667,,SFR3_Treffendel,HiN2,,,,,
2016,Silage,France,SFR3_Treffendel Hi N,3,EQ3578,EQ3578,EQ3578,Female Group 21,95,SILT,12.98823529,,SFR3_Treffendel,HiN2,,,,,
2016,Silage,France,SFR3_Treffendel Hi N,3,EQ3578,EQ3578,EQ3578,Female Group 21,110,SILT,15.75384615,,SFR3_Treffendel,HiN2,,,,,
2016,Silage,France,SFR3_Treffendel Hi N,3,EQ3578,EQ3578,EQ3578,Female Group 21,125,SILT,13.73333333,,SFR3_Treffendel,HiN2,,,,,
2016,Silage,France,SFR3_Treffendel Hi N,3,ES METRONOM,ES METRONOM,ES METRONOM,,65,SILT,14.6875,,SFR3_Treffendel,HiN2,,,,,
2016,Silage,France,SFR3_Treffendel Hi N,3,ES METRONOM,ES METRONOM,ES METRONOM,,80,SILT,16.27647059,,SFR3_Treffendel,HiN2,,,,,
2016,Silage,France,SFR3_Treffendel Hi N,3,ES METRONOM,ES METRONOM,ES METRONOM,,95,SILT,16.25333333,,SFR3_Treffendel,HiN2,,,,,
2016,Silage,France,SFR3_Treffendel Hi N,3,ES METRONOM,ES METRONOM,ES METRONOM,,110,SILT,15.25454545,,SFR3_Treffendel,HiN2,,,,,
2016,Silage,France,SFR3_Treffendel Hi N,3,ES METRONOM,ES METRONOM,ES METRONOM,,125,SILT,18.65384615,,SFR3_Treffendel,HiN2,,,,,
2016,Silage,France,SFR3_Treffendel Hi N,3,MALLORY,MALLORY,MALLORY,,65,SILT,15.73571429,,SFR3_Treffendel,HiN2,,,,,
2016,Silage,France,SFR3_Treffendel Hi N,3,MALLORY,MALLORY,MALLORY,,95,SILT,17.92727273,,SFR3_Treffendel,HiN2,,,,,
2016,Silage,France,SFR3_Treffendel Hi N,3,MALLORY,MALLORY,MALLORY,,110,SILT,16.91538462,,SFR3_Treffendel,HiN2,,,,,
2016,Silage,France,SFR3_Treffendel Hi N,3,Mallory,MALLORY,MALLORY,,80,SILT LOAM,7.65,,SFR3_Treffendel,HiN2,,,,,
2016,Silage,France,SFR3_Treffendel Lo N,1,DKC2931,EL3023,DKC2931,Female Group 25,65,SILT,15.91428571,,SFR3_Treffendel,LoN,,,,,
2016,Silage,France,SFR3_Treffendel Lo N,1,DKC2931,EL3023,DKC2931,Female Group 25,80,SILT,11.7375,,SFR3_Treffendel,LoN,,,,,
2016,Silage,France,SFR3_Treffendel Lo N,1,DKC2931,EL3023,DKC2931,Female Group 25,95,SILT,17.2,,SFR3_Treffendel,LoN,,,,,
2016,Silage,France,SFR3_Treffendel Lo N,1,DKC2963,EP2933XPY1,DKC2963,Female Group 27,65,SILT,14.03571429,,SFR3_Treffendel,LoN,,,,,
2016,Silage,France,SFR3_Treffendel Lo N,1,DKC2963,EP2933XPY1,DKC2963,Female Group 27,80,SILT,13.73636364,,SFR3_Treffendel,LoN,,,,,
2016,Silage,France,SFR3_Treffendel Lo N,1,DKC2963,EP2933XPY1,DKC2963,Female Group 27,95,SILT,14.34285714,,SFR3_Treffendel,LoN,,,,,
2016,Silage,France,SFR3_Treffendel Lo N,1,DKC3142,EM3029,DKC3142,Female Group 29,65,SILT,16.05833333,,SFR3_Treffendel,LoN,,,,,
2016,Silage,France,SFR3_Treffendel Lo N,1,DKC3142,EM3029,DKC3142,Female Group 29,80,SILT,13.22142857,,SFR3_Treffendel,LoN,,,,,
2016,Silage,France,SFR3_Treffendel Lo N,1,DKC3142,EM3029,DKC3142,Female Group 29,110,SILT,13.16875,,SFR3_Treffendel,LoN,,,,,
2016,Silage,France,SFR3_Treffendel Lo N,1,DKC3253,EN3131,DKC3253,Female Group 23,65,SILT,15.16428571,,SFR3_Treffendel,LoN,,,,,
2016,Silage,France,SFR3_Treffendel Lo N,1,DKC3253,EN3131,DKC3253,Female Group 23,95,SILT,14.03636364,,SFR3_Treffendel,LoN,,,,,
2016,Silage,France,SFR3_Treffendel Lo N,1,DKC3253,EN3131,DKC3253,Female Group 23,125,SILT,15.70833333,,SFR3_Treffendel,LoN,,,,,
2016,Silage,France,SFR3_Treffendel Lo N,1,DKC3341,EM3349,DKC3341,Female Group 33,80,SILT,14.93333333,,SFR3_Treffendel,LoN,,,,,
2016,Silage,France,SFR3_Treffendel Lo N,1,DKC3341,EM3349,DKC3341,Female Group 33,95,SILT,17.60909091,,SFR3_Treffendel,LoN,,,,,
2016,Silage,France,SFR3_Treffendel Lo N,1,DKC3341,EM3349,DKC3341,Female Group 33,125,SILT,16.15,,SFR3_Treffendel,LoN,,,,,
2016,Silage,France,SFR3_Treffendel Lo N,1,DKC3352,EN3130,DKC3352,Female Group 20,65,SILT,15.78181818,,SFR3_Treffendel,LoN,,,,,
2016,Silage,France,SFR3_Treffendel Lo N,1,DKC3352,EN3130,DKC3352,Female Group 20,80,SILT,14.975,,SFR3_Treffendel,LoN,,,,,
2016,Silage,France,SFR3_Treffendel Lo N,1,DKC3360,EP3626,DKC3360,Female Group 34,80,SILT,14.30833333,,SFR3_Treffendel,LoN,,,,,
2016,Silage,France,SFR3_Treffendel Lo N,1,DKC3360,EP3626,DKC3360,Female Group 34,110,SILT,14.75714286,,SFR3_Treffendel,LoN,,,,,
2016,Silage,France,SFR3_Treffendel Lo N,1,DKC3360,EP3626,DKC3360,Female Group 34,125,SILT,15.85384615,,SFR3_Treffendel,LoN,,,,,
2016,Silage,France,SFR3_Treffendel Lo N,1,DKC3561,EP3561,DKC3561,Female Group 20,65,SILT,16.90769231,,SFR3_Treffendel,LoN,,,,,
2016,Silage,France,SFR3_Treffendel Lo N,1,DKC3561,EP3561,DKC3561,Female Group 20,80,SILT,14.33076923,,SFR3_Treffendel,LoN,,,,,
2016,Silage,France,SFR3_Treffendel Lo N,1,DKC3561,EP3561,DKC3561,Female Group 20,95,SILT,16.51538462,,SFR3_Treffendel,LoN,,,,,
2016,Silage,France,SFR3_Treffendel Lo N,1,DKC3568,EP3565,DKC3568,Female Group 28,65,SILT,13.26363636,,SFR3_Treffendel,LoN,,,,,
2016,Silage,France,SFR3_Treffendel Lo N,1,DKC3568,EP3565,DKC3568,Female Group 28,95,SILT,15.46666667,,SFR3_Treffendel,LoN,,,,,
2016,Silage,France,SFR3_Treffendel Lo N,1,DKC3568,EP3565,DKC3568,Female Group 28,110,SILT,15.18421053,,SFR3_Treffendel,LoN,,,,,
2016,Silage,France,SFR3_Treffendel Lo N,1,DKC3568,EP3565,DKC3568,Female Group 28,125,SILT,16.96428571,,SFR3_Treffendel,LoN,,,,,
2016,Silage,France,SFR3_Treffendel Lo N,1,DKC3569,EP3562,DKC3569,Female Group 22,65,SILT,15.13571429,,SFR3_Treffendel,LoN,,,,,
2016,Silage,France,SFR3_Treffendel Lo N,1,DKC3569,EP3562,DKC3569,Female Group 22,80,SILT,13.06428571,,SFR3_Treffendel,LoN,,,,,
2016,Silage,France,SFR3_Treffendel Lo N,1,DKC3569,EP3562,DKC3569,Female Group 22,95,SILT,15.84285714,,SFR3_Treffendel,LoN,,,,,
2016,Silage,France,SFR3_Treffendel Lo N,1,DKC3569,EP3562,DKC3569,Female Group 22,125,SILT,15.37692308,,SFR3_Treffendel,LoN,,,,,
2016,Silage,France,SFR3_Treffendel Lo N,1,DKC3640,EM3616,DKC3640,Female Group 26,65,SILT,15.27142857,,SFR3_Treffendel,LoN,,,,,
2016,Silage,France,SFR3_Treffendel Lo N,1,DKC3640,EM3616,DKC3640,Female Group 26,80,SILT,14.18461538,,SFR3_Treffendel,LoN,,,,,
2016,Silage,France,SFR3_Treffendel Lo N,1,DKC3640,EM3616,DKC3640,Female Group 26,110,SILT,14.68333333,,SFR3_Treffendel,LoN,,,,,
2016,Silage,France,SFR3_Treffendel Lo N,1,DKC3640,EM3616,DKC3640,Female Group 26,125,SILT,16.15833333,,SFR3_Treffendel,LoN,,,,,
2016,Silage,France,SFR3_Treffendel Lo N,1,EQ2942,EQ2942,EQ2942,Female Group 24,65,SILT,15.11333333,,SFR3_Treffendel,LoN,,,,,
